번호,제품명,용량,가격,세부스펙,이미지,상품주소
125,BIWIN Black Opal X570 PRO M.2 NVMe,2TB,"615,000","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC / DRAM 탑재 / DDR4 4GB / 컨트롤러 : 실리콘모션 SM2508 / [성능] 순차읽기 : 14,000MB/s / 순차쓰기 : 13,000MB/s / 읽기IOPS : 2,000K / 쓰기IOPS : 1,600K / [지원기능] TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 3,000TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.5mm / 9g 닫기",https://img.danuri.io/catalog-image/731/424/095/26e378440b864054ad6b861e819fd1bc.jpg?shrink=130:130&_v=20260921120349,https://prod.danawa.com/info/?pcode=95424707&cate=112760
126,BIWIN Black Opal X570 PRO M.2 NVMe,1TB,"359,000","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC / DRAM 탑재 / DDR4 4GB / 컨트롤러 : 실리콘모션 SM2508 / [성능] 순차읽기 : 14,000MB/s / 순차쓰기 : 13,000MB/s / 읽기IOPS : 2,000K / 쓰기IOPS : 1,600K / [지원기능] TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 3,000TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.5mm / 9g 닫기",https://img.danuri.io/catalog-image/731/424/095/26e378440b864054ad6b861e819fd1bc.jpg?shrink=130:130&_v=20260921120349,https://prod.danawa.com/info/?pcode=95424686&cate=112760
127,트랜센드 MTE310S M.2 2230 NVMe,2TB,"973,770","M.2 (2230) / PCIe4.0x4 (64GT/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 3,300MB/s / 순차쓰기 : 1,700MB/s / 읽기IOPS : 119K / 쓰기IOPS : 395K / [지원기능] GC / S.M.A.R.T / SLC캐싱 / ECC / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 300TB / 스팀덱, Ally 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.23mm / 4g 닫기",https://img.danuri.io/catalog-image/020/790/068/e436199e039949baa0eb1d1e347811d1.jpg?shrink=130:130&_v=20260921092559,https://prod.danawa.com/info/?pcode=74056328&cate=112760
128,트랜센드 MTE310S M.2 2230 NVMe,1TB,"493,000","M.2 (2230) / PCIe4.0x4 (64GT/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 3,300MB/s / 순차쓰기 : 1,700MB/s / 읽기IOPS : 119K / 쓰기IOPS : 395K / [지원기능] GC / S.M.A.R.T / SLC캐싱 / ECC / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 300TB / 스팀덱, Ally 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.23mm / 4g 닫기",https://img.danuri.io/catalog-image/020/790/068/e436199e039949baa0eb1d1e347811d1.jpg?shrink=130:130&_v=20260921092559,https://prod.danawa.com/info/?pcode=68789954&cate=112760
129,트랜센드 MTE310S M.2 2230 NVMe,512GB,"266,500","M.2 (2230) / PCIe4.0x4 (64GT/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 3,300MB/s / 순차쓰기 : 1,700MB/s / 읽기IOPS : 119K / 쓰기IOPS : 395K / [지원기능] GC / S.M.A.R.T / SLC캐싱 / ECC / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 300TB / 스팀덱, Ally 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.23mm / 4g 닫기",https://img.danuri.io/catalog-image/020/790/068/e436199e039949baa0eb1d1e347811d1.jpg?shrink=130:130&_v=20260921092559,https://prod.danawa.com/info/?pcode=68790020&cate=112760
130,PNY CS900 제이씨현,1TB,"216,790","6.4cm(2.5형) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 535MB/s / 순차쓰기 : 515MB/s / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / ECC / DEVSLP / [환경특성] MTBF : 200만 / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 45g / [기타] 24년 10월부로 제조사 요청에 의한 컨트롤러,메모리타입 정보 삭제 닫기",https://img.danuri.io/catalog-image/081/041/018/d50d2d1f7cf8404bb0025c393be441be.jpg?shrink=130:130&_v=20260921125728,https://prod.danawa.com/info/?pcode=18041081&cate=112760
131,PNY CS900 제이씨현,500GB,"114,400","6.4cm(2.5형) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 535MB/s / 순차쓰기 : 515MB/s / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / ECC / DEVSLP / [환경특성] MTBF : 200만 / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 45g / [기타] 24년 10월부로 제조사 요청에 의한 컨트롤러,메모리타입 정보 삭제 닫기",https://img.danuri.io/catalog-image/081/041/018/d50d2d1f7cf8404bb0025c393be441be.jpg?shrink=130:130&_v=20260921125728,https://prod.danawa.com/info/?pcode=13865279&cate=112760
132,PNY CS900 제이씨현,250GB,"68,990","6.4cm(2.5형) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 535MB/s / 순차쓰기 : 515MB/s / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / ECC / DEVSLP / [환경특성] MTBF : 200만 / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 45g / [기타] 24년 10월부로 제조사 요청에 의한 컨트롤러,메모리타입 정보 삭제 닫기",https://img.danuri.io/catalog-image/081/041/018/d50d2d1f7cf8404bb0025c393be441be.jpg?shrink=130:130&_v=20260921125728,https://prod.danawa.com/info/?pcode=17970794&cate=112760
133,PNY CS1031 Gen3 M.2 NVMe 제이씨현,1TB,"234,990","M.2 (2280) / PCIe3.0x4 (32GT/s) / 컨트롤러 : 파이슨 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 1,100MB/s / [지원기능] TRIM / S.M.A.R.T / HMB / [환경특성] MTBF : 200만 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 4mm / 6.6g / [기타] 24년 10월부로 제조사 요청에 의한 컨트롤러, 메모리타입 정보 삭제 닫기",https://img.danuri.io/catalog-image/749/137/013/3a860b709373493193cd55f3e9124156.jpg?shrink=130:130&_v=20260921131918,https://prod.danawa.com/info/?pcode=123721509&cate=112760
134,PNY CS1031 Gen3 M.2 NVMe 제이씨현,500GB,"154,000","M.2 (2280) / PCIe3.0x4 (32GT/s) / 컨트롤러 : 파이슨 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 1,100MB/s / [지원기능] TRIM / S.M.A.R.T / HMB / [환경특성] MTBF : 200만 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 4mm / 6.6g / [기타] 24년 10월부로 제조사 요청에 의한 컨트롤러, 메모리타입 정보 삭제 닫기",https://img.danuri.io/catalog-image/749/137/013/3a860b709373493193cd55f3e9124156.jpg?shrink=130:130&_v=20260921131918,https://prod.danawa.com/info/?pcode=17970599&cate=112760
135,PNY CS1031 Gen3 M.2 NVMe 제이씨현,512GB,"159,000","M.2 (2280) / PCIe3.0x4 (32GT/s) / 컨트롤러 : 파이슨 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 1,100MB/s / [지원기능] TRIM / S.M.A.R.T / HMB / [환경특성] MTBF : 200만 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 4mm / 6.6g / [기타] 24년 10월부로 제조사 요청에 의한 컨트롤러, 메모리타입 정보 삭제 닫기",https://img.danuri.io/catalog-image/749/137/013/3a860b709373493193cd55f3e9124156.jpg?shrink=130:130&_v=20260921131918,https://prod.danawa.com/info/?pcode=13137641&cate=112760
136,PNY CS1031 Gen3 M.2 NVMe 제이씨현,256GB,"76,960","M.2 (2280) / PCIe3.0x4 (32GT/s) / 컨트롤러 : 파이슨 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 1,100MB/s / [지원기능] TRIM / S.M.A.R.T / HMB / [환경특성] MTBF : 200만 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 4mm / 6.6g / [기타] 24년 10월부로 제조사 요청에 의한 컨트롤러, 메모리타입 정보 삭제 닫기",https://img.danuri.io/catalog-image/749/137/013/3a860b709373493193cd55f3e9124156.jpg?shrink=130:130&_v=20260921131918,https://prod.danawa.com/info/?pcode=13137749&cate=112760
137,트랜센드 MSA230S mSATA,512GB,"324,980","Mini SATA(mSATA) / SATA3 (6Gb/s) / TLC / DRAM 탑재 / 컨트롤러 : 기타 / [성능] 순차읽기 : 350MB/s / 순차쓰기 : 200MB/s / 읽기IOPS : 35K / 쓰기IOPS : 50K / [지원기능] TRIM / ECC / GC / S.M.A.R.T / [환경특성] MTBF : 200만 / TBW : 40TB / A/S기간 : 3년 , 제한보증 / 두께 : 4.85mm / 9g 닫기",https://img.danuri.io/catalog-image/029/430/007/fea8372b18ef433aac97604567643665.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=17550233&cate=112760
138,트랜센드 MSA230S mSATA,256GB,"191,980","Mini SATA(mSATA) / SATA3 (6Gb/s) / TLC / DRAM 탑재 / 컨트롤러 : 기타 / [성능] 순차읽기 : 350MB/s / 순차쓰기 : 200MB/s / 읽기IOPS : 35K / 쓰기IOPS : 50K / [지원기능] TRIM / ECC / GC / S.M.A.R.T / [환경특성] MTBF : 200만 / TBW : 40TB / A/S기간 : 3년 , 제한보증 / 두께 : 4.85mm / 9g 닫기",https://img.danuri.io/catalog-image/029/430/007/fea8372b18ef433aac97604567643665.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=8842694&cate=112760
139,키오시아 EXCERIA 히트싱크 M.2 NVMe,4TB,"930,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC(토글) / DRAM 탑재 / 컨트롤러 : KIOXIA / [성능] 순차읽기 : 6,200MB/s / 순차쓰기 : 4,800MB/s / 읽기IOPS : 810K / 쓰기IOPS : 450K / [지원기능] S.M.A.R.T / SLC캐싱 / TRIM / ECC / MTBF : 150만 / TBW : 2,400TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 11.2mm / 46g 닫기",https://img.danuri.io/catalog-image/576/125/099/063db5a329ee48f6b0d5937072655ad6.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=99125576&cate=112760
140,키오시아 EXCERIA 히트싱크 M.2 NVMe,2TB,"547,480","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC(토글) / DRAM 탑재 / 컨트롤러 : KIOXIA / [성능] 순차읽기 : 6,200MB/s / 순차쓰기 : 4,800MB/s / 읽기IOPS : 810K / 쓰기IOPS : 450K / [지원기능] S.M.A.R.T / SLC캐싱 / TRIM / ECC / MTBF : 150만 / TBW : 2,400TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 11.2mm / 46g 닫기",https://img.danuri.io/catalog-image/576/125/099/063db5a329ee48f6b0d5937072655ad6.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=74971640&cate=112760
141,키오시아 EXCERIA 히트싱크 M.2 NVMe,1TB,"400,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC(토글) / DRAM 탑재 / 컨트롤러 : KIOXIA / [성능] 순차읽기 : 6,200MB/s / 순차쓰기 : 4,800MB/s / 읽기IOPS : 810K / 쓰기IOPS : 450K / [지원기능] S.M.A.R.T / SLC캐싱 / TRIM / ECC / MTBF : 150만 / TBW : 2,400TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 11.2mm / 46g 닫기",https://img.danuri.io/catalog-image/576/125/099/063db5a329ee48f6b0d5937072655ad6.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=74971610&cate=112760
142,트랜센드 MTS820S M.2 SATA,480GB,"184,120","M.2 (2280) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 430MB/s / 읽기IOPS : 40K / 쓰기IOPS : 75K / [지원기능] GC / S.M.A.R.T / SLC캐싱 / TRIM / DEVSLP / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 80TB / A/S기간 : 3년 , 제한보증 / 두께 : 3.58mm / 9g 닫기",https://img.danuri.io/catalog-image/687/986/005/11f71328d6d24f3abc66781a283ca631.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=5986690&cate=112760
143,트랜센드 MTS820S M.2 SATA,240GB,"122,200","M.2 (2280) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 430MB/s / 읽기IOPS : 40K / 쓰기IOPS : 75K / [지원기능] GC / S.M.A.R.T / SLC캐싱 / TRIM / DEVSLP / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 80TB / A/S기간 : 3년 , 제한보증 / 두께 : 3.58mm / 9g 닫기",https://img.danuri.io/catalog-image/687/986/005/11f71328d6d24f3abc66781a283ca631.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=5986687&cate=112760
144,Western Digital WD Blue SN5100 M.2 NVMe,4TB,"839,990","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : WD Polaris 3 / [성능] 순차읽기 : 6,600MB/s / 순차쓰기 : 5,600MB/s / 읽기IOPS : 660K / 쓰기IOPS : 1,100K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.7g 닫기",https://img.danuri.io/catalog-image/913/853/096/1ab536edf0424a75920c909babf781f0.jpg?shrink=130:130&_v=20260921124753,https://prod.danawa.com/info/?pcode=99746318&cate=112760
145,Western Digital WD Blue SN5100 M.2 NVMe,2TB,"443,650","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : WD Polaris 3 / [성능] 순차읽기 : 6,600MB/s / 순차쓰기 : 5,600MB/s / 읽기IOPS : 660K / 쓰기IOPS : 1,100K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.7g 닫기",https://img.danuri.io/catalog-image/913/853/096/1ab536edf0424a75920c909babf781f0.jpg?shrink=130:130&_v=20260921124753,https://prod.danawa.com/info/?pcode=96853958&cate=112760
146,Western Digital WD Blue SN5100 M.2 NVMe,1TB,"297,920","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : WD Polaris 3 / [성능] 순차읽기 : 6,600MB/s / 순차쓰기 : 5,600MB/s / 읽기IOPS : 660K / 쓰기IOPS : 1,100K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.7g 닫기",https://img.danuri.io/catalog-image/913/853/096/1ab536edf0424a75920c909babf781f0.jpg?shrink=130:130&_v=20260921124753,https://prod.danawa.com/info/?pcode=96853946&cate=112760
147,Western Digital WD Blue SN5100 M.2 NVMe,500GB,"212,500","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : WD Polaris 3 / [성능] 순차읽기 : 6,600MB/s / 순차쓰기 : 5,600MB/s / 읽기IOPS : 660K / 쓰기IOPS : 1,100K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 175만 / TBW : 300TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 5.7g 닫기",https://img.danuri.io/catalog-image/913/853/096/1ab536edf0424a75920c909babf781f0.jpg?shrink=130:130&_v=20260921124753,https://prod.danawa.com/info/?pcode=96853913&cate=112760
148,Seagate 파이어쿠다 530 M.2 NVMe 중고,2TB,"330,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / 컨트롤러 : 파이슨 PS5018-E18 / [성능] 순차읽기 : 7,300MB/s / 순차쓰기 : 6,900MB/s / 읽기IOPS : 1,000K / 쓰기IOPS : 1,000K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / GC / DEVSLP / AES 암호화 / 전용 S/W / [환경특성] MTBF : 180만 / TBW : 2,550TB / PS5 호환 / 방열판 미포함 / 두께 : 2.23mm / 8.1g 닫기",https://img.danuri.io/catalog-image/415/760/102/6949bd2b4f844481840d0dcd72c2df98.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=102760415&cate=112760
149,SK하이닉스 Platinum P51 M.2 NVMe,2TB,"987,990","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC(토글) / DRAM 탑재 / DDR4 2GB / 컨트롤러 : SK하이닉스 Alistar / [성능] 순차읽기 : 14,700MB/s / 순차쓰기 : 13,400MB/s / 읽기IOPS : 2,360K / 쓰기IOPS : 2,550K / [지원기능] TRIM / DEVSLP / SLC캐싱 / GC / S.M.A.R.T / AES 암호화 / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 1,200TB / SLC : 506GB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 미포함 / 두께 : 2.38mm / 7g / [기타] 25년 7월부로 읽기/쓰기 상품 정보 변경 닫기",https://img.danuri.io/catalog-image/133/823/072/4308b51ecd834e19a2cb0d5942e55a16.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=72823133&cate=112760
150,SK하이닉스 Platinum P51 M.2 NVMe,1TB,"680,990","M.2 (2280) / PCIe5.0x4 (128GT/s) / TLC(토글) / DRAM 탑재 / DDR4 2GB / 컨트롤러 : SK하이닉스 Alistar / [성능] 순차읽기 : 14,700MB/s / 순차쓰기 : 13,400MB/s / 읽기IOPS : 2,360K / 쓰기IOPS : 2,550K / [지원기능] TRIM / DEVSLP / SLC캐싱 / GC / S.M.A.R.T / AES 암호화 / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 1,200TB / SLC : 506GB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 미포함 / 두께 : 2.38mm / 7g / [기타] 25년 7월부로 읽기/쓰기 상품 정보 변경 닫기",https://img.danuri.io/catalog-image/133/823/072/4308b51ecd834e19a2cb0d5942e55a16.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=72823220&cate=112760
151,마이크론 Crucial P310 M.2 NVMe 대원씨티에스,1TB,"297,830","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : 파이슨 PS5027-E27 / [성능] 순차읽기 : 7,100MB/s / 순차쓰기 : 6,000MB/s / 읽기IOPS : 1,000K / 쓰기IOPS : 1,200K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / HMB / GC / ECC / [환경특성] MTBF : 150만 / TBW : 220TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.3mm / 10g 닫기",https://img.danuri.io/catalog-image/961/852/067/a41ef17ea4a4437dafbef92793a1649a.jpeg?shrink=130:130&_v=20260921140948,https://prod.danawa.com/info/?pcode=67852961&cate=112760
152,마이크론 Crucial P310 M.2 NVMe 대원씨티에스,500GB,"194,550","M.2 (2280) / PCIe4.0x4 (64GT/s) / QLC / 컨트롤러 : 파이슨 PS5027-E27 / [성능] 순차읽기 : 7,100MB/s / 순차쓰기 : 6,000MB/s / 읽기IOPS : 1,000K / 쓰기IOPS : 1,200K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / HMB / GC / ECC / [환경특성] MTBF : 150만 / TBW : 220TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 2.3mm / 10g 닫기",https://img.danuri.io/catalog-image/961/852/067/a41ef17ea4a4437dafbef92793a1649a.jpeg?shrink=130:130&_v=20260921140948,https://prod.danawa.com/info/?pcode=67852964&cate=112760
153,삼성전자 PM981a M.2 NVMe 중고,512GB,"138,990","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC(토글) / DRAM 탑재 / 컨트롤러 : 삼성 Phoenix / [성능] 순차읽기 : 3,500MB/s / 순차쓰기 : 2,400MB/s / 읽기IOPS : 240K / 쓰기IOPS : 480K / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] 방열판 미포함 / 두께 : 2.38mm / 8.5g 닫기",https://img.danuri.io/catalog-image/411/691/122/39e1f2f78b2142b88a5b9df8a9ebc558.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=102620828&cate=112760
154,삼성전자 PM981a M.2 NVMe 중고,256GB,"58,640","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC(토글) / DRAM 탑재 / 컨트롤러 : 삼성 Phoenix / [성능] 순차읽기 : 3,500MB/s / 순차쓰기 : 2,400MB/s / 읽기IOPS : 240K / 쓰기IOPS : 480K / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] 방열판 미포함 / 두께 : 2.38mm / 8.5g 닫기",https://img.danuri.io/catalog-image/411/691/122/39e1f2f78b2142b88a5b9df8a9ebc558.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=122691411&cate=112760
155,COLORFUL CN600 M.2 NVMe 디앤디컴,512GB,"129,000","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 3,200MB/s / 순차쓰기 : 2,000MB/s / [환경특성] A/S기간 : 3년 / 방열판 미포함 / 두께 : 3mm / [기타] 26년 7월부로 상품정보 변경(순차쓰기/컨트롤러) 닫기",https://img.danuri.io/catalog-image/520/583/015/3bd219ed98b94af6b18b728d7181e976.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=15583520&cate=112760
156,COLORFUL CN600 M.2 NVMe 디앤디컴,256GB,"79,000","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 3,200MB/s / 순차쓰기 : 2,000MB/s / [환경특성] A/S기간 : 3년 / 방열판 미포함 / 두께 : 3mm / [기타] 26년 7월부로 상품정보 변경(순차쓰기/컨트롤러) 닫기",https://img.danuri.io/catalog-image/520/583/015/3bd219ed98b94af6b18b728d7181e976.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=15583340&cate=112760
157,한창코퍼레이션 WIN SSD,1TB,"190,000",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 SM2258XT / [성능] 순차읽기 : 520MB/s / 순차쓰기 : 450MB/s / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 200만 / A/S기간 : 3년 / 두께 : 7mm / 45.5g 닫기,https://img.danuri.io/catalog-image/311/509/019/c8c10f93c4ba41f3a97438150565636c.jpg?shrink=130:130&_v=20260921102605,https://prod.danawa.com/info/?pcode=19509350&cate=112760
158,한창코퍼레이션 WIN SSD,512GB,"100,000",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 SM2258XT / [성능] 순차읽기 : 520MB/s / 순차쓰기 : 450MB/s / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 200만 / A/S기간 : 3년 / 두께 : 7mm / 45.5g 닫기,https://img.danuri.io/catalog-image/311/509/019/c8c10f93c4ba41f3a97438150565636c.jpg?shrink=130:130&_v=20260921102605,https://prod.danawa.com/info/?pcode=19509311&cate=112760
159,한창코퍼레이션 WIN SSD,256GB,"63,000",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 SM2258XT / [성능] 순차읽기 : 520MB/s / 순차쓰기 : 450MB/s / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 200만 / A/S기간 : 3년 / 두께 : 7mm / 45.5g 닫기,https://img.danuri.io/catalog-image/311/509/019/c8c10f93c4ba41f3a97438150565636c.jpg?shrink=130:130&_v=20260921102605,https://prod.danawa.com/info/?pcode=19509257&cate=112760
160,한창코퍼레이션 WIN SSD,240GB,"61,000",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 실리콘모션 SM2258XT / [성능] 순차읽기 : 520MB/s / 순차쓰기 : 450MB/s / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 200만 / A/S기간 : 3년 / 두께 : 7mm / 45.5g 닫기,https://img.danuri.io/catalog-image/311/509/019/c8c10f93c4ba41f3a97438150565636c.jpg?shrink=130:130&_v=20260921102605,https://prod.danawa.com/info/?pcode=19509188&cate=112760
161,삼성전자 870 EVO 병행수입,4TB,"1,889,990",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC(토글) / DRAM 탑재 / DDR3 512MB / 컨트롤러 : 삼성 MKX / [성능] 순차읽기 : 560MB/s / 순차쓰기 : 530MB/s / 읽기IOPS : 98K / 쓰기IOPS : 88K / [지원기능] TRIM / SLC캐싱 / GC / S.M.A.R.T / AES 암호화 / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 600TB / SLC : 22GB / 두께 : 6.8mm / 45g 닫기,https://img.danuri.io/catalog-image/010/312/013/8108650852004251b5e264e78c79fad7.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=13860719&cate=112760
162,삼성전자 870 EVO 병행수입,2TB,"978,810",6.4cm(2.5형) / SATA3 (6Gb/s) / TLC(토글) / DRAM 탑재 / DDR3 512MB / 컨트롤러 : 삼성 MKX / [성능] 순차읽기 : 560MB/s / 순차쓰기 : 530MB/s / 읽기IOPS : 98K / 쓰기IOPS : 88K / [지원기능] TRIM / SLC캐싱 / GC / S.M.A.R.T / AES 암호화 / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 600TB / SLC : 22GB / 두께 : 6.8mm / 45g 닫기,https://img.danuri.io/catalog-image/010/312/013/8108650852004251b5e264e78c79fad7.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=13417007&cate=112760
